event,series,method,window,CAR,t,sig
ukraine,INR,const_mean,"(0,20)",-0.02044501020345205,-1.6766541271258413,*
ukraine,INR,market_model,"(-1,1)",-0.003025837458437825,-0.791444992752276,
ukraine,INR,market_model,"(0,1)",-0.0030728693158365624,-0.9843847140698294,
ukraine,INR,market_model,"(0,5)",-0.01146669639781181,-2.120793857723736,**
ukraine,INR,market_model,"(0,10)",-0.013312433624537975,-1.8184312283907502,*
ukraine,INR,market_model,"(0,20)",-0.01741064921396522,-1.721238637608329,*
ukraine,JPY,const_mean,"(-1,1)",-0.0030289841045497462,-0.4802012829162763,
ukraine,JPY,const_mean,"(0,1)",-0.004304851471616064,-0.8358534185997376,
ukraine,JPY,const_mean,"(0,5)",-0.0017263686744076923,-0.19352847343442592,
ukraine,JPY,const_mean,"(0,10)",-0.005479389142658603,-0.4536519179838762,
ukraine,JPY,const_mean,"(0,20)",-0.05350533765478362,-3.2060804126594338,***
ukraine,JPY,market_model,"(-1,1)",-0.0014465436890649407,-0.2362451629615153,
ukraine,JPY,market_model,"(0,1)",-0.002783644383312496,-0.5567891353362046,
ukraine,JPY,market_model,"(0,5)",0.001652455914962835,0.19082982608158885,
ukraine,JPY,market_model,"(0,10)",-0.0007889352422834495,-0.06728790577929851,
ukraine,JPY,market_model,"(0,20)",-0.05171913849184044,-3.1925200420313637,***
ukraine,KRW,const_mean,"(-1,1)",-0.0034558616538607374,-0.5684949769133156,
ukraine,KRW,const_mean,"(0,1)",-0.004025082209382025,-0.8109436320494722,
ukraine,KRW,const_mean,"(0,5)",-0.010703912931701679,-1.2450817095769109,
ukraine,KRW,const_mean,"(0,10)",-0.027625270039955338,-2.3732369428964564,**
ukraine,KRW,const_mean,"(0,20)",-0.019116315426135178,-1.1885718801870644,
ukraine,KRW,market_model,"(-1,1)",0.0007640149362464846,0.1682154214033844,
ukraine,KRW,market_model,"(0,1)",3.1504135242358886e-05,0.008495269320401747,
ukraine,KRW,market_model,"(0,5)",-0.001693638265280758,-0.2636754029985996,
ukraine,KRW,market_model,"(0,10)",-0.01511728780094871,-1.7382095228408765,*
ukraine,KRW,market_model,"(0,20)",-0.014353077607374195,-1.1944279899834922,
ukraine,KWD,const_mean,"(-1,1)",-0.0014444980758304626,-1.5205179948240513,
ukraine,KWD,const_mean,"(0,1)",-0.0018109961870801418,-2.334735904078711,**
ukraine,KWD,const_mean,"(0,5)",-0.0022611616402369826,-1.683027483383385,*
ukraine,KWD,const_mean,"(0,10)",-0.0035646322363911877,-1.959537646941557,*
ukraine,KWD,const_mean,"(0,20)",-0.004883592674499098,-1.9429651465511695,*
ukraine,KWD,market_model,"(-1,1)",-0.0011530470759356947,-1.2697445084423409,
ukraine,KWD,market_model,"(0,1)",-0.0015308230301039573,-2.0646190071841035,**
ukraine,KWD,market_model,"(0,5)",-0.0016388558678333055,-1.2761304366323465,
ukraine,KWD,market_model,"(0,10)",-0.0027007529611605694,-1.553168057114364,
ukraine,KWD,market_model,"(0,20)",-0.004554613758795976,-1.8957097256607378,*
ukraine,MXN,const_mean,"(-1,1)",-0.002011106126981523,-0.2004442725762595,
ukraine,MXN,const_mean,"(0,1)",-0.005367137811996915,-0.6551594936785191,
ukraine,MXN,const_mean,"(0,5)",-0.018961946137839244,-1.3363695550325767,
ukraine,MXN,const_mean,"(0,10)",-0.03289863978705779,-1.7123829273488123,*
ukraine,MXN,const_mean,"(0,20)",0.009421035279780741,0.35490185751454734,
ukraine,MXN,market_model,"(-1,1)",0.004399386523163283,0.5543051336446272,
ukraine,MXN,market_model,"(0,1)",0.0007952976032604871,0.12272472959802926,
ukraine,MXN,market_model,"(0,5)",-0.005274271085851625,-0.46989868610169633,
ukraine,MXN,market_model,"(0,10)",-0.013897532408878172,-0.9144474663780323,
ukraine,MXN,market_model,"(0,20)",0.016656958031560358,0.793237892842699,
ukraine,MYR,const_mean,"(-1,1)",-0.0035790373819566826,-0.9351059748572896,
ukraine,MYR,const_mean,"(0,1)",-0.003538809645087355,-1.132393660151398,
ukraine,MYR,const_mean,"(0,5)",-0.0004802579655917658,-0.08872666879858367,
ukraine,MYR,const_mean,"(0,10)",-0.0009202311387734026,-0.12556130102046148,
ukraine,MYR,const_mean,"(0,20)",-0.010533686396240478,-1.040221826279476,
ukraine,MYR,market_model,"(-1,1)",-0.002357660229960777,-0.6469304483103361,
ukraine,MYR,market_model,"(0,1)",-0.002364694295828547,-0.7946886450901628,
ukraine,MYR,market_model,"(0,5)",0.00212762484230201,0.41281591221492475,
ukraine,MYR,market_model,"(0,10)",0.002700008315647494,0.3869062638894845,
ukraine,MYR,market_model,"(0,20)",-0.009155041851280065,-0.9494840822011094,
ukraine,NOK,const_mean,"(-1,1)",0.007564400517178726,0.646814743074014,
ukraine,NOK,const_mean,"(0,1)",0.006519511040435284,0.6827568237781458,
ukraine,NOK,const_mean,"(0,5)",-0.0021970322856244458,-0.13283937874853122,
ukraine,NOK,const_mean,"(0,10)",-0.006921077490007437,-0.3090604205557677,
ukraine,NOK,const_mean,"(0,20)",0.025114234101284084,0.8116640540478551,
ukraine,NOK,market_model,"(-1,1)",0.016908425233305224,2.244973522859151,**
ukraine,NOK,market_model,"(0,1)",0.015501964024044542,2.520811759057214,**
ukraine,NOK,market_model,"(0,5)",0.017754316381656424,1.66685191666974,*
ukraine,NOK,market_model,"(0,10)",0.020775205255355866,1.4405146183933768,
ukraine,NOK,market_model,"(0,20)",0.03566141740319201,1.7896068876654787,*
ukraine,NZD,const_mean,"(-1,1)",0.0015128868574447738,0.1671294949428364,
ukraine,NZD,const_mean,"(0,1)",-0.004913864468512251,-0.6648374177020703,
ukraine,NZD,const_mean,"(0,5)",0.006259771150549947,0.48897888851031013,
ukraine,NZD,const_mean,"(0,10)",0.01711247921881237,0.9872425591388188,
ukraine,NZD,const_mean,"(0,20)",0.03534957413250401,1.4759845676587617,
ukraine,NZD,market_model,"(-1,1)",0.00867986915897493,1.4702787989446215,
ukraine,NZD,market_model,"(0,1)",0.001975787850873027,0.40989484489025624,
