start,start_date,end_date,beta,se_cl,t_cl,se_hac5,t_hac5,se_hc3,t_hc3,quiet,covid,shock_sd,usd_sd
1084,2023-03-01,2023-03-29,0.008224330517985278,0.04310266010412784,0.19080795705222967,0.042014380148971166,0.19575037139246412,0.09866714778757932,0.08335429474146201,True,False,1.5255584839057348,0.42541941093277635
1085,2023-03-02,2023-03-30,0.008450078998528525,0.04308596294751823,0.19612139129445297,0.04314259981288278,0.19586392649441708,0.0970226190545793,0.08709390738849258,True,False,1.5263937274511803,0.41177692721650394
1086,2023-03-03,2023-03-31,0.008148000594190588,0.042960494141262406,0.18966263673314343,0.041482708587625386,0.19641920384680955,0.0994941504370824,0.08189426773730962,True,False,1.530678153515756,0.3982054988440372
1087,2023-03-06,2023-04-03,0.0018727311548493947,0.04246590306182654,0.04409964276805479,0.040966773472050584,0.04571341592539764,0.0984003293603888,0.0190317569770581,True,False,1.5492392381919384,0.3949163096723429
1088,2023-03-07,2023-04-04,0.0027402398526681403,0.04227316388861883,0.06482220871586791,0.0408200783025005,0.06712970593445144,0.09750394701401069,0.028103886422919735,True,False,1.5566003557489132,0.39332532981137874
1089,2023-03-08,2023-04-05,0.004503451162487515,0.04198586417792048,0.10726112825506136,0.03860528388169312,0.11665375072201144,0.09708393479932022,0.046387192400024646,True,False,1.5669545846870432,0.3437655251425629
1090,2023-03-09,2023-04-06,0.0026145255979133845,0.04212621358694692,0.06206410154848364,0.03926637961880129,0.06658433049584009,0.10142776979157084,0.025777216666462332,True,False,1.561744440439321,0.34400456186748507
1091,2023-03-10,2023-04-07,0.0006885449482679549,0.04206186903564113,0.016369813421379734,0.03960902560556664,0.017383536649565726,0.10290768721537168,0.006690899065945625,True,False,1.564298078491291,0.344655425496225
1092,2023-03-13,2023-04-10,0.008226572704051192,0.04273424721401519,0.19250538479950555,0.039137585729851126,0.21019622316091405,0.10321983728756574,0.07969953179767507,True,False,1.5394318477167008,0.3576313084878931
1093,2023-03-14,2023-04-11,0.05924891005053204,0.04775340309408375,1.2407264448525237,0.02736518792791964,2.1651197940461673,0.08441770074354589,0.70185410794977,True,False,1.3736205657222698,0.35577161140747726
1094,2023-03-15,2023-04-12,0.09155977182905167,0.04936009282288134,1.8549351630596664,0.02994328287706022,3.057773331166581,0.05440157654438281,1.683035265611353,True,False,1.327110413508509,0.36331613793093837
1095,2023-03-16,2023-04-13,0.05167698103104648,0.08102857880353084,0.637762401786006,0.0882899962681434,0.5853095844981075,0.12100395871215289,0.4270685156175503,True,False,0.8038021910314458,0.29787254847584166
1096,2023-03-17,2023-04-14,-0.006998098297427269,0.0874009915958946,-0.080068866149523,0.10097399265223697,-0.06930594813190477,0.16747701803500895,-0.04178542452890106,True,False,0.7451747725848711,0.31724529114477407
1097,2023-03-20,2023-04-17,0.005933193534401976,0.08913968936021373,0.06656062610254254,0.09756694030753767,0.06081151582390658,0.16778824056233332,0.035361200013285764,True,False,0.7306694440189174,0.33319336565371166
1098,2023-03-21,2023-04-18,0.08625956877006424,0.09823030007113692,0.8781360609465343,0.0834979493669326,1.0330740985146316,0.1616023439349073,0.5337767180209293,True,False,0.6626629162521933,0.3230302841448958
1099,2023-03-22,2023-04-19,0.09551292817987349,0.09696939429963887,0.9849801462586757,0.08032766226184648,1.1890415516951949,0.15314840031033014,0.6236625912274121,True,False,0.6713092322976216,0.32723741212081886
1100,2023-03-23,2023-04-20,0.08991344805779847,0.0993892683234191,0.9046595228492306,0.08845906012388599,1.0164413677002178,0.166406286600907,0.5403248272310668,True,False,0.6549113500964021,0.3257890284697831
1101,2023-03-24,2023-04-21,0.11288334636034167,0.0989017765981496,1.141368236679923,0.08821284247975833,1.2796702065942873,0.15030686039803323,0.7510192552848955,True,False,0.6580965218260172,0.2916480373675204
1102,2023-03-27,2023-04-24,0.03783176047152045,0.12011105915589264,0.314973165147253,0.07958276002801758,0.47537633098175475,0.1734995347909056,0.21805107729604983,True,False,0.5416531820778474,0.2571930837318634
1103,2023-03-28,2023-04-25,0.06922214080953712,0.1130126881811098,0.6125165406082932,0.084030142515651,0.823777500991911,0.16862607987799139,0.4105067309850438,True,False,0.5757524260040231,0.26924286632516664
1104,2023-03-29,2023-04-26,-0.026108603143529006,0.09811620726175756,-0.2660987809473275,0.06772226879956549,-0.3855246377052347,0.1408243681038646,-0.18539833336424194,True,False,0.6636049626440034,0.2563757248600837
1105,2023-03-30,2023-04-27,-0.02608264654087486,0.09831323202301168,-0.26530148591564795,0.06837079798235468,-0.38148811057618986,0.14135742999283774,-0.18451556838714744,True,False,0.6622641982587487,0.25735989850847757
1106,2023-03-31,2023-04-28,-0.011691290956266948,0.09004552035160376,-0.1298375633858916,0.05641952356349636,-0.20722066082513424,0.11700737349236193,-0.09991926668647201,True,False,0.7233902984866528,0.25350139850523357
1107,2023-04-03,2023-05-01,-0.0046478489183215425,0.08870092817436569,-0.05239910127191608,0.0552524574150431,-0.08412022081494086,0.11513068446197262,-0.04037020139367551,True,False,0.7343997133335415,0.25672403830094515
1108,2023-04-04,2023-05-02,0.0025771431729996594,0.09020849868470221,0.02856874031356314,0.05883714274108042,0.04380129715578938,0.12248151052333363,0.021041079277910234,True,False,0.722050223725861,0.2582612211353102
1109,2023-04-05,2023-05-03,-0.03861793623081002,0.08804937973921909,-0.43859407465659594,0.060402971716424836,-0.6393383493135155,0.11566900204207052,-0.333865906587178,True,False,0.7398684884346699,0.27211902643813257
1110,2023-04-06,2023-05-04,-0.049787219939119616,0.09244601277798706,-0.5385545405693775,0.06357060562618672,-0.7831798902763749,0.12616587283875577,-0.3946171719728786,True,False,0.7044776420007896,0.2707892112880288
1111,2023-04-07,2023-05-05,-0.03234720553266066,0.09222628363015078,-0.35073738482600697,0.05983474872137818,-0.5406090311047538,0.12878179045910892,-0.25117841130599605,True,False,0.7061984742176002,0.28467139454277834
1112,2023-04-10,2023-05-08,-0.030552268389007802,0.0924650268066885,-0.33041972131670644,0.06120482147967231,-0.4991807450848459,0.13013295971890596,-0.23477732662810644,True,False,0.7043660441744545,0.2844414836915829
1113,2023-04-11,2023-05-09,-0.055810697983043576,0.09232928738898949,-0.6044744799979811,0.053371858707563474,-1.0456952284319543,0.12297181325392856,-0.4538495164562486,True,False,0.7053564151235976,0.2752453491431847
1114,2023-04-12,2023-05-10,-0.06547350478449943,0.09374248779802206,-0.698440017141095,0.05229855942508529,-1.2519179400779958,0.12627923007058162,-0.5184819763939338,True,False,0.6946427232481647,0.27443279181107033
1115,2023-04-13,2023-05-11,-0.07335467316734326,0.09510671275722862,-0.7712880725316406,0.06505326575074336,-1.127609387796262,0.12884857212729495,-0.5693091662271048,True,False,0.6846114302110436,0.2723969497426944
1116,2023-04-14,2023-05-12,-0.10575244104791502,0.09545969330814949,-1.1078229709636709,0.06925284897211637,-1.5270482387012652,0.12337294327971089,-0.8571769322885756,True,False,0.6818500105910835,0.251633120191355
1117,2023-04-17,2023-05-15,-0.022647360927139894,0.1065506912890597,-0.21255010787025516,0.058717314681040376,-0.3857015779785422,0.1189911088271625,-0.19032817788122086,True,False,0.6108454208687184,0.24202020177225106
1118,2023-04-18,2023-05-16,-0.026866206984027315,0.10327653158804455,-0.2601385481378558,0.05413720967900768,-0.49626139107137973,0.11098019408389562,-0.24208109569278435,True,False,0.6303028781186091,0.22899061980655103
1119,2023-04-19,2023-05-17,-0.01705357155634531,0.10285843455245854,-0.16579653025584273,0.05865899701816387,-0.2907238859038902,0.1129933671186368,-0.15092542147575796,True,False,0.6328520075765832,0.2398709293894557
1120,2023-04-20,2023-05-18,-0.005218220593510484,0.10243877655971785,-0.05093989569924688,0.06618827531975376,-0.07883904767576133,0.11558214906065534,-0.04514728819215898,True,False,0.6354305001088542,0.25224351364898473
1121,2023-04-21,2023-05-19,-0.0020705973607109177,0.10235468536033109,-0.020229629483218606,0.06828459222134013,-0.030323053757122968,0.11528420414246691,-0.01796080717313273,True,False,0.6359696664481479,0.2572410945810027
1122,2023-04-24,2023-05-22,0.001888591145198282,0.10213810818966325,0.01849056320576549,0.07099041286164175,0.02660346755383845,0.11549806268217906,0.016351712758985393,True,False,0.6373114750886604,0.26074426887913366
1123,2023-04-25,2023-05-23,-0.0014274291901870768,0.10338800141444117,-0.013806526585856746,0.07240045603775952,-0.019715748605818446,0.11776024351611111,-0.012121486399540148,True,False,0.6295341285296464,0.2615088272437063
