start,beta,t_cl,se_cl,t_hac5,se_hac5,t_hc3,se_hc3,shock_sd
114,-0.3493307819803364,-2.148902308646624,0.16256243039747326,-3.640965285022059,0.09594455168726498,-3.045172764229605,0.11471624404492967,0.3967393100030255
115,-0.34409021792142386,-2.118595265819412,0.16241432399705644,-3.89192804352665,0.0884112486338849,-3.131038368046404,0.10989651913340087,0.39710900858830467
116,-0.3382969539914387,-2.09472202915003,0.16149968792217678,-4.142783912543952,0.08165932887957492,-3.1915115806106895,0.10599897429377532,0.39936200795897087
117,-0.3180750794648407,-2.017750364236046,0.1576384696058619,-4.795282499215659,0.06633083233717027,-3.5247648645116754,0.0902400845705511,0.40916267866140504
118,-0.26739806526956067,-1.740914274772183,0.15359634253361068,-3.095053946764233,0.08639528417561694,-2.8424824252897807,0.09407202060090149,0.42008355579276874
119,-0.26995847859819894,-1.7689230096752722,0.15261177401257064,-3.1786806681539663,0.0849278385535275,-2.925008209110212,0.09229323793259382,0.4227845737706947
120,-0.25414327451404156,-1.714129489249654,0.14826375493095956,-3.019282299892444,0.08417340588625812,-2.9819699999742917,0.08522663692667351,0.43523514939596936
121,-0.1936092654313968,-1.2985911513796127,0.14909177936851634,-3.9059551848177017,0.0495677129589066,-3.320132936526359,0.058313708858283755,0.432984833867308
122,-0.19609500554259598,-1.3012532239292893,0.15069703723804329,-4.088047193356791,0.04796789182406131,-3.3681973311124995,0.05821957155872062,0.4283606670426061
123,-0.1572680793547857,-0.9862794731085218,0.1594558982953519,-3.221132364875188,0.04882384874018659,-2.4358145842004264,0.06456488124132408,0.40483611796091373
124,-0.1614849002866221,-1.009837188964737,0.15991181751998348,-3.345151164598058,0.04827432075286367,-2.4900568029601007,0.064851894179544,0.40367713336681127
125,-0.16628461198938166,-1.036888593960313,0.16036883128810484,-3.706087008088435,0.04486797304717077,-2.6898968361828612,0.061818211669913095,0.4025122076189194
126,-0.1813376844654421,-1.1468538100154921,0.1581175236824583,-4.401700725300321,0.0411971862201217,-3.0182023849434674,0.06008135351362087,0.4082137427097841
