start,start_date,end_date,beta,se_cl,t_cl,se_hac5,t_hac5,se_hc3,t_hc3,quiet,covid,shock_sd,usd_sd
1567,2025-01-06,2025-02-03,0.15343743637389995,0.06444926703485129,2.3807475776400655,0.051697646746545416,2.967977191034388,0.0728420641256921,2.1064399837590693,True,False,1.007332523515826,0.37871686859741327
1568,2025-01-07,2025-02-04,0.17043136238678958,0.061927055896274,2.752130872687652,0.05628001595036528,3.028274948200035,0.07125038407506383,2.392006227043442,True,False,1.0483566248332106,0.3852476437092843
1569,2025-01-08,2025-02-05,0.2112896476392634,0.06567013391788779,3.2174389640114702,0.03413051912408149,6.190636798436025,0.061144577970307507,3.455574552200982,True,False,0.9871585861604691,0.38531163937152835
1570,2025-01-09,2025-02-06,0.2176783758843444,0.06892940517331826,3.157990052822987,0.035370191873340215,6.154288805213308,0.06874967337178159,3.16624596464906,True,False,0.9400737907915684,0.3781349857562164
1571,2025-01-10,2025-02-07,0.21245922594763883,0.06908957062956525,3.075127316780891,0.0362437898798686,5.8619483959001775,0.0703479955000415,3.0201176940075496,True,False,0.9380110529248281,0.3786422381719277
1572,2025-01-13,2025-02-10,0.2102877514836233,0.0681159089672213,3.0872046585301804,0.034786401201262786,6.045113728981819,0.06409380812198416,3.2809370771572963,True,False,0.9514667030801642,0.3652947447604146
1573,2025-01-14,2025-02-11,0.2361776206087237,0.07219575853714984,3.2713503589991864,0.027759753582148494,8.507914881514035,0.06945967908932665,3.400211802087282,True,False,0.8968983304802026,0.36369996097904117
1574,2025-01-15,2025-02-12,0.2163667789968804,0.07346215914847613,2.9452820541195406,0.03470146918874411,6.2350898695396415,0.07373911707553431,2.9342198222314777,True,False,0.8818377175907388,0.34893535599338177
1575,2025-01-16,2025-02-13,0.20872218987749075,0.07335877555954648,2.8452245595084618,0.03867667169202553,5.396591297707908,0.07051963198546173,2.9597742359251216,True,False,0.8831762628140176,0.35460809303925245
1576,2025-01-17,2025-02-14,0.2179755697147183,0.07089842468801885,3.074476910790291,0.03169695245069764,6.876862059649546,0.06315044320418507,3.451687092835363,True,False,0.913606311403213,0.3689966626627064
1577,2025-01-20,2025-02-17,0.21675421089628097,0.07126434436647307,3.0415520246932193,0.031994402538944276,6.774754134959797,0.06463131265381791,3.353702748654863,True,False,0.9089318200792158,0.3684474538880437
1578,2025-01-21,2025-02-18,0.23503621741680564,0.07249445904688788,3.2421266467384657,0.035869780486342054,6.552485524864005,0.06644188445315932,3.537470668558523,True,False,0.8930757142559734,0.3705498359858064
1579,2025-01-22,2025-02-19,0.19737682494341002,0.07853769746869792,2.513147587781992,0.03450196947984458,5.720740813324119,0.07245089462129936,2.72428416481395,True,False,0.8249119245308565,0.33925797597074187
1580,2025-01-23,2025-02-20,0.1609248024346078,0.07812417682268404,2.059859175218623,0.0747725817306706,2.152189996785932,0.08345331612415913,1.928321244840518,True,False,0.8296517408028413,0.35384682883033547
1581,2025-01-24,2025-02-21,0.16105098622143013,0.07813610349993723,2.061159681728428,0.07460112185366123,2.158827940112621,0.0843544047850534,1.9092184531656662,True,False,0.8295531918861148,0.35394248860650807
1582,2025-01-27,2025-02-24,0.13475175394147773,0.07982122521042737,1.6881694509980356,0.07599591352408663,1.7731447349306309,0.08977817848144422,1.5009410551733222,True,False,0.8122701089881771,0.33090037584712917
1583,2025-01-28,2025-02-25,0.114466861654451,0.08476605108803213,1.3503856813569581,0.08754806719816859,1.3074744573783752,0.10128417350215971,1.1301554595991268,True,False,0.7647341876510679,0.3126164869286666
1584,2025-01-29,2025-02-26,0.11926625233510606,0.08471783274131514,1.4078057532383306,0.08744105783935072,1.3639616820993352,0.0986694353853349,1.2087456654569286,True,False,0.7651041653116399,0.31013370473988994
1585,2025-01-30,2025-02-27,0.13795348331181043,0.08413259894966772,1.6397149860346167,0.0811820975246875,1.69930917675364,0.09907006129370988,1.392484081571567,True,False,0.770387653494787,0.3344675507187185
1586,2025-01-31,2025-02-28,0.13375848629749804,0.08412142040332017,1.5900645240676268,0.08055169552811371,1.6605297432977606,0.1030648402874726,1.2978090872155186,True,False,0.770538660950168,0.33641960306091123
1587,2025-02-03,2025-03-03,0.12000740380460823,0.08419688541286197,1.4253188014752363,0.0814435005521283,1.473504981871413,0.10053832604205379,1.1936483182981463,True,False,0.7698936114912067,0.34145338453488394
1588,2025-02-04,2025-03-04,0.10748165094696195,0.09867106076254792,1.089292545517644,0.1046888052100002,1.0266775968200177,0.14474807618266133,0.7425428633077519,True,False,0.6564699437859979,0.32500256812421247
